term,invariant,mean_boot_1,mean_boot_2,sd_boot_1,sd_boot_2,mean_boot_difference,sd_boot_difference,mean_boot_fit,sd_boot_fit,n_boot,mean_random_1,mean_random_2,sd_random_1,sd_random_2,mean_random_difference,sd_random_difference,mean_random_fit,sd_random_fit,n_random,d_boot_low,d_boot,d_boot_high,d_random_low,d_random,d_random_high,type,run_number,computer
lv =~ q1,TRUE,0.647969207039338,0.645559643359192,0.064171819721983,0.05697376200979,0.00240956368014559,0.0806453948585029,0.997161848334809,0.00344490998016595,54,0.651630053493336,0.646849404908267,0.0515315628371672,0.0559720232850082,0.00478064858506924,0.0575254461511537,0.998149559068185,0.00294132369593408,458,,,,-0.0407428167618479,0.0888635585708162,0.21842137360356,Small Loadings,1,computer18
lv =~ q2,FALSE,0.416477107371102,0.417648178934444,0.0887836831847611,0.0922808277680111,-0.00117107156334239,0.150135631524072,0.935382560322937,0.0320603537843171,934,0.408343832335313,0.413897314343869,0.0738882448655516,0.0721106670946277,-0.00555348200855538,0.103846827008806,0.966516614359268,0.0196056549376399,549,-0.10362852811993,-0.0129329948474378,0.0777660035593271,-0.194393399536694,-0.0760700249434267,0.0422880253665113,Small Loadings,1,computer18
lv =~ q2,TRUE,0.427610651807936,0.399461152521366,0.0820003369290829,0.0856838435650151,0.0281494992865702,0.135241949798958,0.996439783999883,0.00353901491188619,66,0.418990780911876,0.412538457468876,0.0698610034204542,0.0696199813530327,0.00645232344299982,0.0981677275133973,0.998226676010446,0.00295748441792111,451,,,,-0.0380960348706535,0.0925189024198299,0.223082499606783,Small Loadings,1,computer18
lv =~ q3,FALSE,0.50721181449748,0.507623522185103,0.0693690656920386,0.0712510628497766,-0.0004117076876237,0.0971837666557965,0.933496345446832,0.0330774206409448,933,0.508130719521029,0.503293524748929,0.069302216915017,0.0683778687576611,0.00483719477210048,0.0979601603298991,0.965989152098979,0.0199956166870897,553,-0.0965993945799695,-0.00585507671485067,0.0848908116088063,-0.0476559919322487,0.0702655832263634,0.188155357432361,Small Loadings,1,computer18
lv =~ q3,TRUE,0.522639568169236,0.510513560242732,0.0661846283616741,0.0711586464422231,0.0121260079265034,0.0977475414146526,0.996264768811487,0.00395608643655063,67,0.513678582837526,0.507155483613988,0.0682365720912035,0.071482711461981,0.00652309922353756,0.0979325144190069,0.998139541619903,0.0029644206203198,447,,,,-0.0378504901829456,0.093349167434298,0.224496560662282,Small Loadings,1,computer18
lv =~ q4,FALSE,0.360142198433806,0.370549177758044,0.141491052098004,0.141019454779399,-0.0104069793242379,0.264482014119896,0.952403763467125,0.026420408731094,831,0.378740821706361,0.380379173953178,0.0727883541101824,0.071092881388342,-0.00163835224681706,0.0994113554614741,0.966188291363369,0.0202252670635707,548,-0.169849389938303,-0.0736748869222034,0.0225217913839625,-0.141176489175877,-0.0227720939871194,0.0956427070945627,Small Loadings,1,computer18
lv =~ q4,TRUE,0.372049013388604,0.36704831713033,0.130789384323686,0.14222444177053,0.00500069625827391,0.25298029660339,0.997189539351892,0.00346151698837666,169,0.382043340533486,0.380818821951374,0.0702932533203601,0.0708392533585779,0.00122451858211218,0.100467452051747,0.998175530535445,0.00293750106533893,452,-0.176659944653392,0.0366011911999774,0.249807890028842,-0.113029511178497,0.0173526205609054,0.147725135004677,Small Loadings,1,computer18
lv =~ q5,FALSE,0.53660991626905,0.539012512734899,0.0895057995378629,0.0908749357496306,-0.00240259646584896,0.147532711900157,0.93551856382885,0.0324966523412049,936,0.551564624153259,0.544353015309793,0.0690737597776005,0.0714852924345674,0.00721160884346586,0.0956847440500344,0.966755416053364,0.0197184496292001,559,-0.117238230151413,-0.0266384018870674,0.063968547869437,-0.0147370222555125,0.10259812633099,0.219887370486234,Small Loadings,1,computer18
lv =~ q5,TRUE,0.55327934562068,0.541198204995031,0.0825922999977844,0.0890085284111677,0.0120811406256491,0.142576373861976,0.997108509297652,0.00340670946566286,64,0.553105000828417,0.544925291599886,0.0659182800121603,0.0714943922851444,0.00817970922853161,0.0916641683231801,0.998100139200476,0.00304031562851458,441,,,,-0.0131861854873617,0.118955300299876,0.251029320526829,Small Loadings,1,computer18
lv =~ q1,FALSE,0.630958725583694,0.632148719316078,0.0625702299042829,0.063541057508628,-0.00118999373238393,0.0681254936440166,0.90034629247048,0.0425091999144988,962,0.634022586633394,0.631165230067887,0.0590079607332965,0.0644681567361639,0.00285735656550737,0.0615663791072406,0.948749823227241,0.0242447135520228,386,-0.10823776362303,-0.0188715617397483,0.0704995489740491,-0.0948784463761738,0.0462367457143698,0.187321926417216,Medium Loadings,1,computer18
lv =~ q1,TRUE,0.640180564954804,0.637932945584075,0.0598952885825376,0.0645520257183486,0.00224761937072832,0.0624229782648537,0.988667304806755,0.00853689276676113,38,0.631772563610275,0.63193738165988,0.0605175329653984,0.0578272807433417,-0.000164818049604502,0.0645371565777799,0.994414333188401,0.00736636746740242,614,,,,-0.11464520704057,-0.00278466753858241,0.109077007518513,Medium Loadings,1,computer18
lv =~ q2,FALSE,0.315576320161396,0.317806221927498,0.100140621344919,0.106903545344994,-0.00222990176610254,0.172709070962939,0.908567887687152,0.0403558172454073,938,0.308535725795152,0.30731353434157,0.0821666191678549,0.0831333438524831,0.00122219145358254,0.117971570293241,0.949400607681864,0.0234214279192513,370,-0.112031346905546,-0.0215288666070701,0.0689793570873082,-0.129319093941979,0.0147873058248457,0.158883689040627,Medium Loadings,1,computer18
lv =~ q2,TRUE,0.326526445243667,0.293103967790392,0.10630701957354,0.115733780733034,0.0334224774532752,0.177857896500411,0.989221531549694,0.00832321796287888,62,0.317736624156055,0.318884668134117,0.0842469375038623,0.0804303094014311,-0.00114804397806116,0.116849668026897,0.994162812724544,0.00768084063340302,630,,,,-0.124369248086981,-0.0139392149197389,0.0964963577980803,Medium Loadings,1,computer18
lv =~ q3,FALSE,0.470524945559264,0.468032378596917,0.0834132693998635,0.0858159829368925,0.00249256696234686,0.134974345890196,0.901843724165821,0.0412734277260179,956,0.46927352897295,0.465792060216438,0.0716616910374743,0.0707770671234454,0.00348146875651184,0.102925012543388,0.948990434852643,0.0239604907333314,376,-0.0602004811418831,0.029454904950531,0.119102581635079,-0.094099962514353,0.0488827852969707,0.191832959235664,Medium Loadings,1,computer18
lv =~ q3,TRUE,0.466817187776623,0.472505718342759,0.0758952467364007,0.0673543506739528,-0.00568853056613644,0.125590724805763,0.987195161572208,0.0084618704131899,44,0.474268971209411,0.468334835961114,0.0692990818396789,0.0724886461696147,0.00593413524829696,0.0989812951512693,0.993948239062593,0.00762118186863502,624,,,,-0.0273431818597072,0.0836833263954988,0.194676285096641,Medium Loadings,1,computer18
lv =~ q4,FALSE,0.419476500013907,0.413541079270514,0.148776967477083,0.142826819450882,0.00593542074339316,0.269210874445443,0.921457689988729,0.0383921740804754,839,0.410216241386067,0.409090380294649,0.0794378981616384,0.0858309832918948,0.00112586109141834,0.114008196480218,0.949250965513727,0.0235823772882912,374,-0.0550090815508795,0.0407003321534942,0.136397607048769,-0.129718570410913,0.0136144163824763,0.15693827995462,Medium Loadings,1,computer18
lv =~ q4,TRUE,0.431893111691524,0.437894928090922,0.153681462477131,0.166700595362222,-0.00600181639939898,0.30186401307631,0.989563747978077,0.00813583759041003,161,0.422898221083381,0.419835356940458,0.078402767563696,0.0769889167165909,0.00306286414292399,0.111884563147211,0.994392237688642,0.00746382383551186,626,-0.255874776347365,-0.0374357237651865,0.181061789424547,-0.0713827909904584,0.0394195787937926,0.150206185228111,Medium Loadings,1,computer18
lv =~ q5,FALSE,0.542581160847466,0.546203559119061,0.0860763444143376,0.0861622802394864,-0.00362239827159446,0.133156241721656,0.905723108279598,0.0409690494165441,953,0.537337298734722,0.532791709689394,0.0773256939397012,0.0794012950173601,0.00454558904532841,0.114920802428196,0.949152752723331,0.0237221516055463,372,-0.131854622010658,-0.0420625493033591,0.0477405662002815,-0.0857599718212343,0.0580013755999903,0.201723660697322,Medium Loadings,1,computer18
lv =~ q5,TRUE,0.545155122460222,0.531687269631715,0.0823186818661261,0.0778707635182022,0.013467852828507,0.12361103571372,0.987685930607285,0.00894441449556103,47,0.540996436155176,0.540838150537597,0.0779826600342002,0.0756395286281533,0.000158285617579269,0.109493679046486,0.994077290262359,0.00769832267861708,628,,,,-0.108547133342686,0.00206047329937937,0.112667258463298,Medium Loadings,1,computer18
lv =~ q1,FALSE,0.578795133368805,0.582203722033546,0.137056845849908,0.140122995687377,-0.00340858866474075,0.238138195946784,0.832350537506,0.0461722890978323,1000,0.656271271660388,0.652815413816503,0.0551587171071589,0.0561851334933823,0.00345585784388485,0.0555280991383705,0.968573931497537,0.0183734369867732,512,-0.112245769217361,-0.0245932757302828,0.063065371405138,-0.0604696932732302,0.0620727771834076,0.184584896939884,Large Loadings,1,computer18
lv =~ q2,FALSE,0.512642502150052,0.512927350189636,0.0746932864310426,0.0765976544202593,-0.00028484803958412,0.108128565747184,0.846609307852024,0.0447507031917443,1000,0.494691148905375,0.49077743826971,0.0664403800597162,0.0650173944708027,0.00391371063566551,0.0945126850583461,0.969224798501991,0.017984105912665,520,-0.0914171287828104,-0.00376526809108519,0.0838875348010084,-0.0620533643800737,0.0595397477053784,0.181104195265726,Large Loadings,1,computer18
lv =~ q3,FALSE,0.551177123018256,0.556976878397677,0.0788101900518844,0.0758589122834353,-0.00579975537942066,0.110523686100642,0.843314847716448,0.0441745348503159,1000,0.538458858364119,0.536347587538856,0.0621914827404578,0.0659082930313733,0.00211127082526305,0.0932836500306773,0.96884285214001,0.0180057268529264,517,-0.162655707563253,-0.0749820067898826,0.012710444579556,-0.0889711803523835,0.0329490456561776,0.154853311966651,Large Loadings,1,computer18
lv =~ q4,FALSE,0.472316620925645,0.466877417948951,0.324813129006558,0.316278099353472,0.00543920297669394,0.633014949304051,0.966944656389362,0.0190830498826909,613,0.510687381130513,0.514971629086129,0.075319358798116,0.0737096520953842,-0.00428424795561616,0.100191244033128,0.969980814670896,0.0178715730194552,519,-0.0949906651284949,0.0169670735408373,0.128917882160369,-0.179172295756873,-0.057492135717895,0.0642157572695907,Large Loadings,1,computer18
lv =~ q4,TRUE,0.441161843435057,0.487558845733299,0.324355694207413,0.314685826321008,-0.0463970022982425,0.631997542905106,0.997406276678722,0.00327814027054315,387,0.513753111747729,0.513124874297069,0.0718353389336754,0.0681528242083697,0.000628237450660277,0.101854507280708,0.998032135944651,0.00296455480547749,481,-0.286229422924798,-0.145191477880693,-0.00405974648558595,-0.117414047707435,0.0089724756583196,0.135354326511791,Large Loadings,1,computer18
lv =~ q5,FALSE,0.445200523008706,0.442529107098491,0.0945900054636983,0.0908141633833501,0.00267141591021519,0.153533721395516,0.833696069594083,0.0457833754233198,1000,0.450357837903454,0.450657063421781,0.0698626240163205,0.0654403391694964,-0.000299225518327025,0.0959689945000116,0.969632911937848,0.0179162505889083,523,-0.0588491687996395,0.0288112409913299,0.116464441924671,-0.125622459721131,-0.00442068397054194,0.116783208707764,Large Loadings,1,computer18
lv ~1,FALSE,0.00316441530609883,-0.00381000159013293,0.135550793553088,0.133071123299051,0.00697441689623176,0.220995425148173,0.884885774471267,0.0537556046047427,992,-0.0120295838487013,-0.00533388023989708,0.0949578876567635,0.0953075617543637,-0.00669570360880426,0.115760311441151,0.957389252163477,0.0273825332978077,579,-0.0361011967851285,0.0519251730614956,0.139938448736293,-0.185595536832985,-0.0703826398527098,0.0448606782783522,Small Intercepts,1,computer18
lv ~1,TRUE,0.056040013843503,-0.0368281519644964,0.147060791008598,0.15522501563522,0.0928681658079994,0.263492593760211,0.997488418400008,0.00364485188913776,8,0.0105332541564218,0.00630071285669053,0.0949091233302032,0.0945526617981385,0.00423254129973123,0.112819261374591,0.99867162995983,0.00266386034935269,421,,,,-0.0904402680888832,0.0446795516642169,0.179772786692539,Small Intercepts,1,computer18
q1 ~1,FALSE,0,0,0,0,0,0,0.884885774471267,0.0537556046047427,992,0,0,0,0,0,0,0.957389252163477,0.0273825332978077,579,,,,,,,Small Intercepts,1,computer18
q1 ~1,TRUE,0,0,0,0,0,0,0.997488418400008,0.00364485188913776,8,0,0,0,0,0,0,0.99867162995983,0.00266386034935269,421,,,,,,,Small Intercepts,1,computer18
q2 ~1,FALSE,-0.0067026448621101,-0.00844510782616579,0.0696088312023403,0.0738212983460499,0.00174246296405569,0.105014589117273,0.886683580859822,0.0529191220078663,991,-0.00487869672136173,-0.00686342724427948,0.0652200340525292,0.068339640970219,0.00198473052291774,0.0877696062835122,0.957714508997694,0.0268137147128333,575,-0.0637691303110261,0.0242865562599235,0.112336110680259,-0.0858928246892866,0.0297124014577986,0.145304689426405,Small Intercepts,1,computer18
q2 ~1,TRUE,0.015221964399839,-0.00224291212406719,0.0837943497371823,0.0781630476494148,0.0174648765239062,0.129099171614367,0.995771220904479,0.00372821092807466,9,-0.00687967755294787,-0.0115344559421434,0.0660777573948014,0.0614886217171845,0.0046547783891955,0.0868764666134857,0.99865239131283,0.00267375829990416,425,,,,-0.0615877245427267,0.0729309606260439,0.207406677502774,Small Intercepts,1,computer18
q3 ~1,FALSE,-0.0573515357358728,-0.0599634532032398,0.131041512779904,0.127327115445814,0.002611917467367,0.240528472018271,0.911597816625299,0.0474291964218068,957,-0.0578897923340505,-0.0545335915694884,0.0653193035061346,0.0631014302704402,-0.00335620076456205,0.0861428457930082,0.958147984160363,0.0271478776617167,587,-0.0693883052095486,0.0202164451031612,0.109815909292689,-0.166674195583003,-0.0522610369560068,0.0621744077379397,Small Intercepts,1,computer18
q3 ~1,TRUE,-0.0875197391251248,-0.021286440176185,0.128771341779619,0.129494888029554,-0.0662332989489398,0.240378828115493,0.996782566237843,0.00337052483058034,43,-0.0609686533869228,-0.0598496489106189,0.0624389239170409,0.0603326636509103,-0.00111900447630389,0.0828153222304859,0.998656122971102,0.00269609959558755,413,,,,-0.154615410846568,-0.0182263642405974,0.118173739944117,Small Intercepts,1,computer18
q4 ~1,FALSE,0.209269802904457,0.20876007105216,0.154832264851018,0.152423534211388,0.000509731852296442,0.292918427006577,0.924317324158298,0.0425639718452338,930,0.205354037521866,0.206080276679501,0.0639040651820494,0.0664726738377355,-0.000726239157634876,0.0928637352537857,0.958104247834371,0.0267813143758931,578,-0.0875738002545814,0.00331786212725926,0.0942086317143487,-0.126428944878112,-0.0111384632032286,0.104156843902111,Small Intercepts,1,computer18
q4 ~1,TRUE,0.198245053731419,0.198036665629883,0.161801560446412,0.146605117035345,0.000208388101536366,0.295004916749417,0.99794643026665,0.00293125711945384,70,0.202783206385186,0.20236407431876,0.0625712675447533,0.0655664755081378,0.000419132066425539,0.0866742822879064,0.998686729835948,0.00250964362962703,422,,,,-0.12839167573859,0.0065401122156281,0.141468017087273,Small Intercepts,1,computer18
q5 ~1,FALSE,-0.0143519433374169,-0.0181213482085363,0.0696787857194836,0.0696262744954383,0.0037694048711194,0.0954889503181626,0.885275155739126,0.0533416952644108,991,-0.0135059368674243,-0.0119272849131069,0.0650446430166745,0.0679698646477418,-0.00157865195431743,0.0869858618022161,0.957434059890055,0.0268617211881742,575,-0.0339550639917455,0.054117267491967,0.142175938606799,-0.139322077280981,-0.0237308000937203,0.0918708109927414,Small Intercepts,1,computer18
q5 ~1,TRUE,-0.0379347359426939,-0.00259779983062642,0.0674720347652528,0.0846876073907767,-0.0353369361120675,0.0957819517130103,0.996609307599437,0.00423707361194933,9,-0.0219538506006122,-0.0173273701933726,0.0674709297507157,0.0686938714965039,-0.00462648040723956,0.0889843922118141,0.998717128042524,0.00260549364018127,425,,,,-0.202422667560785,-0.0679513909623321,0.0665599234778762,Small Intercepts,1,computer18
lv ~1,FALSE,-0.0370257394468664,-0.0339517878256046,0.0870751040807095,0.087395075576711,-0.00307395162126184,0.120092580309888,0.824900915893761,0.0641488879044099,999,-0.0347022001019457,-0.0387460616131159,0.0797625932747095,0.0873856755530103,0.0040438615111702,0.115115829064911,0.953635346956871,0.0229320040071514,389,-0.122936011558929,-0.0352374997014006,0.0524698373333712,-0.0922360811683781,0.0483362768847504,0.188877504063343,Medium Intercepts,1,computer18
lv ~1,TRUE,0.0878686189600376,-0.0581372268746313,,,0.146005845834669,,0.983711677042449,,1,-0.0359246159939408,-0.0372034866857098,0.0845466050197261,0.0823795354103693,0.00127887069176897,0.109305284374169,0.996441599746795,0.00568385680040029,611,,,,-0.0968188190404098,0.0153213023813153,0.127455145398439,Medium Intercepts,1,computer18
q1 ~1,FALSE,0,0,0,0,0,0,0.824900915893761,0.0641488879044099,999,0,0,0,0,0,0,0.953635346956871,0.0229320040071514,389,,,,,,,Medium Intercepts,1,computer18
q1 ~1,TRUE,0,0,,,0,,0.983711677042449,,1,0,0,0,0,0,0,0.996441599746795,0.00568385680040029,611,,,,,,,Medium Intercepts,1,computer18
q2 ~1,FALSE,0.0172802180886416,0.0167196130083705,0.0728185147960573,0.074221679019829,0.000560605080271013,0.116461070504601,0.828429122228266,0.0634983141809842,1000,0.0193242626254461,0.0187283379122961,0.0651303472241875,0.060729925830194,0.00059592471314999,0.086996700118237,0.953344662213938,0.0228524535138174,375,-0.0800286789237213,0.00762484790185095,0.0952764667417133,-0.133675655405906,0.0094638412088871,0.152597012845911,Medium Intercepts,1,computer18
q3 ~1,FALSE,-0.0322422025293162,-0.0302829163014187,0.0637343112580831,0.0625467823010985,-0.00195928622789745,0.0862508083954121,0.824985553213025,0.0639137621261735,1000,-0.0284323735081314,-0.0273327690096845,0.0604298049497032,0.0622112386888248,-0.00109960449844696,0.0841181797993744,0.954034306592103,0.0228252838422734,390,-0.118682834529352,-0.0310291833268892,0.0566322315643295,-0.158283190294549,-0.0179301884565793,0.122434334354957,Medium Intercepts,1,computer18
q4 ~1,FALSE,0.198011586079964,0.194446990072479,0.225615437023201,0.222927785096072,0.00356459600748567,0.439154897533796,0.920969984333231,0.0381240328560578,890,0.188789633744268,0.193304271044975,0.0637451762186478,0.0618821456070107,-0.00451463730070633,0.0892474909505922,0.954163243541905,0.0228515226340463,383,-0.077021089056982,0.015893817329501,0.108804254589974,-0.213520663610228,-0.0718655922835143,0.0698364750117137,Medium Intercepts,1,computer18
q4 ~1,TRUE,0.216381671022402,0.197268002233851,0.234435551749061,0.207612470311647,0.0191136687885514,0.432493892950699,0.991826648279573,0.00694883409971493,110,0.199718213111709,0.199064513922544,0.0641426323450765,0.0619141404970411,0.000653699189164302,0.0854994236456859,0.996143128271836,0.00582294311670343,617,-0.178185335165348,0.0863190281533278,0.350625705171742,-0.101221745122065,0.0103698841169377,0.12195730527958,Medium Intercepts,1,computer18
q5 ~1,FALSE,0.0298220073768083,0.0343567239984436,0.0721479512425171,0.0711922821397218,-0.00453471662163534,0.108901218018857,0.827410992812849,0.0633255501542507,999,0.0369966903410173,0.0364697301440296,0.0634198390255646,0.0611900094053242,0.000526960196987741,0.0829170125547723,0.953823543090678,0.022562668881437,387,-0.150980814121563,-0.0632706635432337,0.0244553278903003,-0.132445862185614,0.00845640780710794,0.149353201781068,Medium Intercepts,1,computer18
q5 ~1,TRUE,0.122100833752711,-0.0333701680140431,,,0.155471001766754,,0.992778905699032,,1,0.0352488862803395,0.0303233921682454,0.0634568932705691,0.0606335760920189,0.00492549411209413,0.0844740781620619,0.996396470186543,0.00581264783507615,613,,,,-0.032647584890091,0.0793649951155162,0.191345182292322,Medium Intercepts,1,computer18
lv ~1,FALSE,-0.0928933358006621,-0.0861339316022042,0.110005124055866,0.109023081016384,-0.00675940419845788,0.169008133944398,0.856132759817103,0.049566932863124,1000,-0.0869409540397635,-0.0928117464315573,0.0869495584015073,0.0892839049642121,0.00587079239179387,0.109766159830405,0.963147134396113,0.0225858155561955,585,-0.149386569557572,-0.0617211491560032,0.0259597090409785,-0.0480268956735087,0.0666193279248855,0.181237051030935,Large Intercepts,1,computer18
q1 ~1,FALSE,0,0,0,0,0,0,0.856132759817103,0.049566932863124,1000,0,0,0,0,0,0,0.963147134396113,0.0225858155561955,585,,,,,,,Large Intercepts,1,computer18
q2 ~1,FALSE,0.0479123481016052,0.0497732893302254,0.0686850356962146,0.0697277740944109,-0.00186094122862024,0.104689304615386,0.857645674163695,0.0489342051043538,1000,0.0482190237467805,0.0510800296582213,0.0616709442979072,0.0628322451534193,-0.00286100591144082,0.0882150499800857,0.962897375705994,0.0222726733528017,566,-0.114541816778001,-0.0268889624529476,0.0607706198438483,-0.162469761586297,-0.0459567578268608,0.0705765734400085,Large Intercepts,1,computer18
q3 ~1,FALSE,0.0248154793425095,0.0243388388378452,0.0701251927532104,0.0665078695597476,0.000476640504664361,0.0881710446823135,0.85629185986872,0.0491476575360094,1000,0.021958517497885,0.0302656234890636,0.0689754753077974,0.0689312022728109,-0.0083071059911786,0.0880182172661671,0.963258563724016,0.0225780829488713,574,-0.0806788947948944,0.00697449860254341,0.0946261467510503,-0.236246148349024,-0.120474304926101,-0.00464999460890773,Large Intercepts,1,computer18
q4 ~1,FALSE,0.359355031231018,0.3662964342356,0.229763395907825,0.224066569467689,-0.00694140300458198,0.44383911549675,0.940161592803519,0.0299447191280515,920,0.356111106156745,0.354256306608537,0.0674409367066732,0.0654267058964499,0.00185479954820765,0.093131295579775,0.963230866535899,0.0218415365004186,580,-0.121972895859788,-0.0305879149136239,0.0608053855219195,-0.0871883884212159,0.0279162995206099,0.143008936207078,Large Intercepts,1,computer18
q4 ~1,TRUE,0.345129795921957,0.40124554308556,0.240150177263372,0.229475547544882,-0.0561157471636021,0.462237181257709,0.99656883289475,0.00359382283100942,80,0.354690643617965,0.347728726658765,0.0621501896465782,0.0625190362368923,0.0069619169592006,0.0865995840895075,0.998475607398667,0.00279007389532995,420,,,,-0.0237035244684857,0.111685725809342,0.247008445882606,Large Intercepts,1,computer18
q5 ~1,FALSE,-0.0297150111594413,-0.0342574942589049,0.0920403863508055,0.0882321917059817,0.00454248309946362,0.150037381185012,0.863851421679212,0.0474509049025244,1000,-0.0313028469792392,-0.0343311952777257,0.0665783625493769,0.068160445375647,0.00302834829848644,0.0897783375990246,0.9634058383263,0.02230083092309,575,-0.0372879960411282,0.0503844782641821,0.138044348425394,-0.0706684810834794,0.0449482907849488,0.160545492692641,Large Intercepts,1,computer18
lv ~~ lv,FALSE,1,1,1.31635732568401e-16,1.3391470450764e-16,-7.00140646160009e-18,1.91234456064582e-16,0.883775081694657,0.0435390051213436,999,1,1,1.35973995551052e-16,1.41859094471273e-16,-4.36332193084123e-18,2.0284304245803e-16,0.961053445971856,0.0227569347090413,687,-0.08769611308045,0,0.0876961130821051,-0.105751057816593,0,0.105751057816593,Small Residuals,1,computer18
lv ~~ lv,TRUE,1,1,,,-1.11022302462516e-16,,0.995076056526689,,1,1,1,1.34806815198497e-16,1.38278803691778e-16,-6.38466915119898e-18,1.85069000429281e-16,0.997949011538594,0.00306874216936789,313,,,,-0.156671832360808,0,0.156671832360808,Small Residuals,1,computer18
q1 ~~ q1,FALSE,0.49405578017187,0.499500917788716,0.0835853652238524,0.0848929852876912,-0.00544513761684597,0.118184387954566,0.888572942656285,0.0422121536400606,998,0.492656292788028,0.490781826282168,0.0721022458622202,0.067182191097654,0.00187446650586054,0.0702777851530602,0.960895279582699,0.0228525035116916,685,-0.152391938351863,-0.0646370718132041,0.0231339935787624,-0.0790161497763395,0.0268988867397187,0.132804093532795,Small Residuals,1,computer18
q1 ~~ q1,TRUE,0.537806708277365,0.452577523023892,0.0697131305153567,0.0214680706687229,0.0852291852534731,0.0482450598466338,0.995662337988009,0.00523926821972883,2,0.490879447775806,0.484611307187212,0.0645241735249147,0.0666026487920752,0.00626814058859385,0.0711215383498836,0.997500927177974,0.00348240255500499,315,,,,-0.060708850688809,0.0955922394822508,0.251817317498578,Small Residuals,1,computer18
q2 ~~ q2,FALSE,0.833866495452127,0.836871530109665,0.0453112513785395,0.045113437251318,-0.00300503465753809,0.0411401291905984,0.884379344889654,0.0432940710452522,998,0.836947503884788,0.835382974843645,0.0419078203875785,0.044901748298343,0.00156452904114291,0.0327434391019464,0.961397833977,0.0225397208805446,691,-0.154220709283042,-0.0664647567513043,0.0213078522015538,-0.0694359547051125,0.036023664827551,0.141470235497723,Small Residuals,1,computer18
q2 ~~ q2,TRUE,0.818111357082482,0.801366000823012,0.00888297661672701,0.031831286673059,0.0167453562594693,0.022948310056332,0.994111554983225,0.00247991555606061,2,0.838737136512155,0.839403805688435,0.042777941661186,0.0410043657224469,-0.000666669176280059,0.0307876331617946,0.997681513406141,0.00337826452541184,309,,,,-0.173589429391544,-0.0159107542671297,0.141780831970119,Small Residuals,1,computer18
q3 ~~ q3,FALSE,0.697324802108126,0.702408135406148,0.0537822367128235,0.0539064808537847,-0.00508333329802195,0.0530715539898404,0.884515365900259,0.0429222516351203,999,0.700755242280681,0.703016581556964,0.0543920734403208,0.0533483519839608,-0.0022613392762829,0.0517277393847565,0.961689436105804,0.022370289702116,683,-0.18214102789646,-0.0944078456810086,-0.00665104064258731,-0.14803985022928,-0.041975575406903,0.0641040817320383,Small Residuals,1,computer18
q3 ~~ q3,TRUE,0.703422152036131,0.75413895528343,,,-0.0507168032472992,,0.993249786180652,,1,0.700491775758727,0.696251259275111,0.0514413662280232,0.0539654220201486,0.00424051648361575,0.0525392749935471,0.997947714465473,0.00321421248109681,317,,,,-0.0753381626025367,0.0804369682835083,0.236148522473998,Small Residuals,1,computer18
q4 ~~ q4,FALSE,0.855459788029038,0.857745707575239,0.0509206063943272,0.0517461130208595,-0.00228591954620036,0.0747891786628608,0.917210434021404,0.0370991847240889,984,0.86055696050684,0.859545795304227,0.0369774869828454,0.037120450067053,0.00101116520261267,0.0280358124950507,0.960803112453926,0.0224279078160426,678,-0.132896737398008,-0.0445294379367307,0.043849183025831,-0.0791680145836998,0.0272926173343254,0.133743172557813,Small Residuals,1,computer18
q4 ~~ q4,TRUE,0.859205913334439,0.858053990398965,0.0434449629013534,0.0398819352440903,0.00115192293547412,0.053670806593155,0.996393058752584,0.00373242920631755,16,0.859699195793249,0.858861087667865,0.0370029146482184,0.0376481314869767,0.000838108125384255,0.0287204472794489,0.997609446739733,0.00329025561891538,322,,,,-0.132027239949125,0.0224531836007525,0.176916122680208,Small Residuals,1,computer18
q5 ~~ q5,FALSE,0.676556760384594,0.677814111891415,0.0634011072772307,0.0653266055359633,-0.00125735150682112,0.0795971447055632,0.899162643816102,0.0409502428824186,999,0.670682923482216,0.670050069341353,0.0562477362527152,0.0574732226020442,0.000632854140863937,0.0552349667979179,0.961004054451234,0.0223920023321148,678,-0.107228630319023,-0.0195328704831488,0.0681677818301038,-0.0953242100992628,0.0111293011328784,0.117578703018329,Small Residuals,1,computer18
q5 ~~ q5,TRUE,0.637938358425695,0.716091116759342,,,-0.0781527583336473,,0.99730500477312,,1,0.671308676889522,0.663331876837251,0.059496054613594,0.0610923257835232,0.00797680005227138,0.0572928337677384,0.997681103351108,0.00336124684788291,322,,,,-0.0224011118275005,0.132286398411362,0.286871114448086,Small Residuals,1,computer18
lv ~~ lv,FALSE,1,1,1.32904001083684e-16,1.30310272886049e-16,-5.58462286028751e-19,1.81400470546825e-16,0.85340091550043,0.0503748900894282,994,1,1,1.32250729569244e-16,1.30055544256575e-16,9.71040546319379e-19,1.76025221683842e-16,0.932849680104687,0.0257941230598401,686,-0.0879164000717153,0,0.0879164000734371,-0.105828107777739,0,0.105828107777739,Medium Residuals,1,computer18
lv ~~ lv,TRUE,1,1,1.40433338743068e-16,1.79018083652472e-16,-1.85037170770859e-17,1.77866830015607e-16,0.979517063334446,0.0100647538712442,6,1,1,1.36335533002667e-16,1.26133005313508e-16,7.07148423328125e-19,1.77492332523683e-16,0.985371308404772,0.010510529565081,314,,,,-0.156422155998727,0,0.156422155998727,Medium Residuals,1,computer18
